Area Code,Zip Code
929382,10011
929383,10314
929384,10469
929385,10467
929386,11419
929387,10011
929388,10473
929389,10307
929390,11234
929391,11354
929392,11216
929393,11435
929394,11691
929395,10007
929396,11372
929397,10014
929398,11530
929399,10005
929400,10281
929401,11370
929402,11355
929403,10281
929404,11364
929405,11429
929406,11692
929407,10307
929408,10456
929409,11234
929410,11354
929412,10473
929413,11418
929414,11363
929415,10310
929416,10041
929417,11229
929418,11377
929419,10041
929420,11216
929421,10014
929422,10309
929423,10309
929424,11372
929425,10302
929426,11354
929427,10007
929428,10309
929429,10470
929430,11213
929431,10462
929432,11213
929433,11412
929434,11234
929435,11372
929436,10456
929437,11229
929438,11435
929439,10307
929440,10014
929441,10011
929442,11361
929443,11411
929444,10007
929445,10282
929447,10466
929448,10265
929449,10011
929450,10457
929451,10041
929452,10060
929453,10457
929454,11213
929455,10168
929456,11435
929457,11213
929458,10014
929460,11411
929461,11229
929462,10463
929465,10007
929470,10011
929471,11372
929477,10282
929499,10270
929500,10123
929522,10011
929525,11419
929529,10309
929575,10457
929600,11411
929624,10309
929666,10282
929732,11412
929777,10007
929800,11692
929810,10041
929841,11363
929855,10456
929888,10281
929900,10281
929920,10469
929955,10282
929990,10282
929999,10281
930200,47190
930201,47111
930202,47111
931200,38572
931201,38464
931202,38555
931205,37160
931206,37040
931207,38478
931208,37101
931209,37185
931210,38572
931212,37160
931213,38425
931214,38562
931215,38401
931216,37044
931217,37042
931218,37043
931219,37033
931220,37044
931221,37042
931222,37389
931223,38401
931224,37020
931225,37160
931226,38478
931227,37334
931228,37185
931229,37352
931230,38462
931231,38464
931232,37058
931233,37040
931234,38583
931235,37355
931236,37398
931237,37040
931239,38544
931240,37334
931241,37042
931242,38464
931243,38551
931244,38464
931245,37042
931246,37091
931247,37389
931248,38555
931249,37040
931250,38572
931251,37334
931252,38501
931253,38485
931254,38585
931255,38544
931256,38583
931257,37040
931258,38575
931259,37110
931260,38545
931261,38501
931262,37398
931263,37042
931264,37185
931265,38506
931266,37044
931267,38545
931268,38562
931269,38483
931270,37091
931271,38555
931272,37043
931273,37355
931274,37040
931275,37375
931276,37019
931277,38574
931278,37040
931279,38464
931280,37375
931281,37178
931282,38453
931283,37398
931284,38544
931285,38461
931286,38401
931287,38571
931288,37091
931289,37178
931290,37375
931291,37043
931292,38478
931293,37047
931294,37180
931295,38462
931296,37185
931297,37334
931298,38477
931299,37185
931300,38464
931301,37339
931302,37042
931303,38544
931304,37110
931305,37058
931306,38462
931307,37352
931308,37375
931309,38478
931310,38562
931312,37018
931313,37398
931314,37110
931315,37342
931316,38585
931317,37356
931318,37110
931319,38501
931320,37040
931321,38464
931322,38574
931323,37174
931324,38464
931325,38474
931326,37142
931327,37398
931328,38401
931329,38462
931330,38477
931331,38581
931332,38485
931333,37387
931334,38401
931335,38571
931337,38555
931338,37042
931339,37334
931347,38478
931348,37061
931349,38506
931351,37330
931352,38559
931353,38401
931354,37335
931358,37044
931359,37091
931361,37398
931362,37171
931363,38478
931364,37034
931368,37043
931371,38478
931372,38542
931374,38401
931375,38401
931378,37040
931379,38474
931380,38401
931381,38401
931383,37366
931384,38401
931386,37398
931387,37052
931388,38401
931389,37183
931392,37398
931393,37389
931394,37018
931395,37042
931397,38570
931398,38401
931400,38501
931401,37043
931402,37110
931403,38570
931405,38562
931406,38583
931407,37301
931408,37388
931409,37355
931410,37142
931412,37185
931413,37052
931414,37110
931422,37091
931424,38478
931425,38453
931427,38453
931431,37040
931432,38501
931433,37334
931434,37388
931436,37042
931437,37037
931438,37334
931441,38472
931442,38482
931443,37044
931444,37043
931445,38554
931447,38478
931449,37042
931450,37355
931451,37174
931452,38472
931454,37389
931455,37389
931456,38572
931457,37334
931458,37398
931459,38558
931461,37389
931462,38570
931463,37375
931464,37352
931467,37366
931468,38478
931469,37345
931472,37044
931473,37110
931474,37110
931476,38544
931477,38483
931478,38478
931484,38572
931485,37032
931486,37174
931487,37174
931488,37160
931489,37174
931490,38401
931492,37160
931494,37043
931498,38580
931499,37174
931502,37040
931503,37044
931505,38401
931506,37110
931507,37110
931510,38501
931516,37050
931520,38501
931525,38501
931526,38501
931527,38472
931528,38506
931529,38501
931532,37334
931534,37058
931535,37134
931536,37160
931537,38542
931538,37044
931539,38544
931540,38401
931542,37040
931544,38501
931545,38545
931546,37040
931547,37040
931548,38401
931551,37042
931552,37042
931553,37044
931556,38457
931557,37043
931559,38506
931560,38401
931561,37044
931563,37389
931565,38473
931567,38451
931570,37355
931571,37388
931572,37042
931575,37160
931576,38487
931580,37160
931581,37389
931582,37181
931583,38487
931584,38574
931588,37388
931589,37096
931591,37042
931592,37387
931593,37097
931596,37342
931598,37375
931600,38450
931603,37035
931607,37160
931610,37040
931614,37040
931616,37355
931619,37160
931621,37150
931622,37185
931623,37098
931624,37042
931625,37334
931626,38401
931627,37058
931628,38462
931629,38464
931632,37352
931634,37058
931635,37301
931636,37398
931637,37091
931638,38478
931639,37160
931644,38501
931645,37040
931646,38542
931647,37044
931648,37040
931649,37330
931650,38506
931651,38506
931652,37144
931653,38564
931655,37144
931657,38559
931659,37144
931666,37061
931668,37110
931670,37098
931671,38482
931674,37174
931675,37144
931676,38425
931677,37181
931678,38588
931680,37160
931682,38482
931683,38451
931684,37160
931685,37160
931686,38581
931691,37375
931692,37301
931695,37352
931698,37174
931701,37098
931703,37160
931704,38562
931706,38487
931707,38555
931709,37181
931713,38544
931716,37033
931717,38449
931721,37061
931722,38485
931723,37355
931724,38450
931728,37355
931729,37033
931732,38453
931735,37160
931738,38583
931739,38583
931740,37360
931742,38571
931743,37110
931752,38556
931754,38545
931759,37352
931761,38583
931762,38464
931764,37181
931766,38464
931771,37040
931773,37160
931774,38474
931779,37339
931783,38501
931784,38562
931787,38571
931788,37723
931792,37335
931796,38462
931797,38451
931800,37389
931801,37042
931802,37043
931805,38461
931807,37360
931808,37160
931809,37040
931810,37345
931813,37183
931814,37144
931815,37110
931820,37043
931823,38570
931827,37050
931828,38456
931829,38456
931836,38583
931837,38583
931839,38574
931840,38401
931841,37389
931842,37160
931843,38469
931845,38481
931846,38481
931851,38468
931852,38468
931853,38469
931854,38501
931857,37183
931858,38544
931863,38553
931864,38549
931871,38570
931879,38556
931881,38506
931888,37185
931896,37040
931898,37134
931899,37352
931901,38401
931902,38462
931903,38464
931904,37101
931905,37040
931906,37042
931908,38472
931909,37160
931910,37144
931913,37388
931914,37355
931915,37398
931919,37040
931920,37040
931922,38401
931924,37356
931928,37388
931933,37042
931934,37110
931935,38571
931937,37335
931939,37190
931946,38585
931949,37160
931952,37355
931954,37355
931962,37398
931964,38483
931967,37398
931968,37398
931979,38501
931980,37044
931981,38401
931982,38401
931987,38451
931993,37144
931994,37033
931996,37098
931998,37352
934222,11976
934223,11788
934333,11757
934400,11777
934420,11737
934444,11701
934451,11713
934470,11768
934500,11717
934666,11722
934777,11717
934800,11980
934852,11980
934888,11706
936200,77351
936201,75972
936202,77303
936203,77301
936204,75835
936205,75961
936206,77303
936207,77303
936208,75901
936209,77358
936212,75901
936213,77484
936215,75939
936216,75973
936217,77303
936218,77868
936219,75901
936220,77831
936221,75961
936222,75835
936223,77351
936224,77303
936225,75901
936226,77871
936227,75760
936228,77378
936229,75904
936230,77303
936231,77302
936232,77302
936233,75904
936234,75965
936235,77303
936236,77363
936237,75949
936238,75901
936239,77351
936240,75904
936241,77864
936242,77304
936243,75835
936244,75961
936245,77864
936246,75954
936247,77371
936248,75643
936249,77378
936250,75964
936251,77445
936252,77351
936253,77575
936254,75643
936255,75904
936256,77575
936257,77535
936258,77535
936259,75845
936260,75862
936261,77447
936262,77519
936263,77301
936264,77306
936265,77831
936266,77304
936267,77302
936268,77351
936269,75935
936270,77301
936271,77384
936272,77318
936273,77384
936274,77659
936275,75972
936276,77316
936277,77564
936288,75972
936291,77320
936293,77320
936294,77340
936295,77320
936298,77564
936300,75835
936301,75975
936302,75946
936303,77564
936304,77564
936305,75961
936307,77864
936309,77484
936310,77484
936312,75844
936314,77304
936315,75901
936320,77304
936321,77384
936326,75760
936327,77351
936328,77351
936329,77351
936332,75935
936333,77301
936334,77575
936336,77575
936337,77358
936340,77535
936342,77659
936344,77358
936346,77575
936347,75946
936348,77864
936349,77864
936353,75975
936355,77340
936356,75974
936362,75937
936365,77335
936366,75904
936367,77535
936368,75935
936369,75784
936371,75964
936372,77484
936377,77359
936389,77484
936391,77575
936394,77872
936395,77831
936396,77871
936398,75939
936399,77872
936402,77535
936404,75901
936410,75980
936414,75904
936417,75939
936419,77355
936422,75904
936425,77351
936427,75935
936433,77351
936435,77320
936436,77320
936437,77340
936438,77320
936439,77320
936441,77304
936442,77306
936443,77306
936444,77304
936445,77303
936447,77316
936448,77316
936449,77316
936461,75904
936462,75964
936463,77484
936465,75904
936468,75961
936483,77371
936488,75935
936494,77301
936495,75929
936496,77320
936499,77301
936500,77320
936502,75760
936504,77535
936505,75935
936506,77318
936508,75972
936509,77484
936510,77868
936513,77351
936514,77575
936515,77864
936520,77304
936521,77301
936522,77306
936523,77304
936524,77301
936525,77301
936526,75901
936534,75862
936536,77564
936537,77301
936538,77304
936539,77301
936544,75835
936545,75835
936546,75835
936549,77538
936552,75961
936553,75964
936554,75961
936556,75973
936558,75964
936559,75961
936560,75961
936563,77360
936564,75964
936566,77351
936568,75964
936569,75961
936570,75904
936571,77830
936572,75935
936577,77320
936581,77320
936582,77356
936585,75961
936587,77564
936588,77356
936590,75935
936591,75935
936594,75862
936596,75972
936597,77356
936598,75935
936600,75939
936612,77484
936615,75964
936622,75964
936624,75852
936628,77371
936630,75904
936631,75904
936632,75901
936633,75901
936634,75904
936635,75904
936636,75851
936637,75901
936638,75856
936639,75901
936641,77575
936642,75845
936645,75964
936646,77364
936647,77306
936648,77304
936649,77340
936650,77320
936652,75964
936653,77331
936655,75847
936657,75935
936661,77320
936662,77320
936666,77378
936668,77340
936671,75904
936672,77306
936674,75901
936675,75904
936676,75904
936679,75972
936681,77535
936685,77335
936687,75844
936689,77304
936697,77301
936699,75904
936701,77318
936703,77304
936706,75937
936707,75901
936709,77306
936714,77340
936715,75961
936718,77304
936720,75961
936727,77868
936730,77340
936732,77340
936744,75862
936755,77340
936756,77306
936760,77306
936767,77303
936776,77575
936777,77303
936788,77304
936800,75961
936818,75939
936824,75901
936825,77868
936827,77301
936828,77301
936829,75941
936831,75926
936851,77873
936852,75835
936853,75901
936854,75929
936855,77872
936856,77318
936857,77484
936858,75925
936867,75847
936869,75941
936870,77868
936872,75929
936873,77868
936874,77873
936875,75904
936876,75904
936878,77880
936879,75925
936888,75904
936890,77318
936891,75862
936894,77363
936897,75980
936899,75904
936900,77303
936909,75856
936931,77484
936933,77351
936967,77331
936969,75936
936978,77519
936994,77340
936999,75980
937200,45423
937201,45422
937202,45332
937203,45479
937204,45423
937205,45133
937206,45502
937207,45502
937208,45435
937209,43040
937210,43360
937212,45435
937213,45121
937214,45356
937215,45506
937216,45373
937217,45693
937218,45177
937219,45469
937220,45469
937221,45469
937222,45422
937223,45435
937224,45422
937225,45422
937226,45469
937227,45435
937228,45422
937229,45435
937230,43045
937231,45469
937232,45469
937233,45404
937234,45435
937235,45424
937236,45404
937237,45404
937238,45469
937239,45422
937240,43310
937241,45469
937242,45469
937243,43040
937244,45502
937245,45469
937246,43067
937247,45342
937248,45426
937249,45101
937250,45402
937251,45469
937252,45403
937253,45403
937254,45410
937255,45435
937256,45420
937257,45435
937258,45403
937259,45403
937260,45469
937261,45422
937262,45402
937263,45417
937264,45377
937265,45506
937266,45435
937267,45406
937268,45402
937269,45422
937270,45422
937271,45469
937272,45435
937273,45321
937274,45406
937275,45406
937276,45416
937277,45405
937278,45405
937279,45416
937280,45422
937281,45449
937282,45435
937283,45177
937284,45505
937285,45469
937286,45435
937287,45422
937288,45118
937289,45113
937290,45429
937291,45459
937292,43324
937293,45429
937294,45409
937295,45845
937296,45429
937297,45419
937298,45409
937299,45419
937300,45320
937301,45435
937302,45177
937303,43040
937304,45422
937305,45422
937306,45430
937307,45435
937308,45344
937309,43040
937310,45422
937312,45459
937313,45469
937314,45341
937315,45469
937316,45331
937317,45435
937318,45431
937319,45324
937320,45432
937321,45435
937322,45505
937323,45502
937324,45506
937325,45502
937327,45502
937328,45502
937329,45422
937330,45323
937331,45422
937332,45373
937333,45422
937334,45435
937335,45373
937336,45320
937337,45303
937338,45348
937339,45373
937340,45323
937341,45469
937342,45502
937343,45435
937344,45469
937345,45101
937346,45505
937347,45385
937348,43061
937349,43045
937350,45469
937351,45356
937352,45385
937353,45435
937354,43340
937355,43358
937356,45469
937357,45434
937358,43344
937359,45469
937360,45505
937361,45469
937362,45317
937363,43345
937364,45142
937365,45612
937366,45177
937367,45435
937368,45326
937369,45469
937370,45323
937371,45422
937372,45385
937373,45167
937374,45385
937375,45121
937376,45385
937377,45168
937378,45121
937379,45130
937380,45422
937381,45356
937382,45177
937383,45177
937384,45342
937385,45133
937386,45679
937387,45377
937388,45342
937389,45469
937390,45504
937391,45323
937392,45167
937393,45133
937394,45302
937395,45409
937396,45419
937397,45469
937398,45505
937399,45503
937400,45334
937401,45422
937402,45133
937403,45133
937404,43360
937405,45344
937406,45435
937407,43324
937408,45502
937409,45469
937410,45422
937412,45469
937413,45435
937414,45469
937415,45377
937416,45422
937417,45331
937418,45356
937419,45365
937420,45845
937421,45334
937422,45435
937423,45331
937424,45435
937425,45422
937426,45432
937427,45432
937428,45429
937429,45432
937430,45435
937431,45431
937432,45459
937433,45429
937434,45458
937435,45458
937436,45458
937437,45347
937438,45458
937439,45459
937440,45373
937441,43311
937442,45154
937443,45435
937444,45154
937445,45469
937447,45331
937448,45308
937449,45435
937450,45506
937451,45356
937452,45311
937453,45169
937454,45377
937455,45422
937456,45320
937457,45469
937458,45434
937459,45331
937460,45506
937461,45422
937462,45368
937463,45435
937464,43310
937465,43357
937466,45646
937467,45331
937468,43347
937469,45469
937470,45422
937471,45505
937472,45320
937473,45318
937474,45422
937475,45469
937476,45420
937477,45435
937478,45435
937479,45469
937480,45469
937481,45177
937482,45431
937483,45121
937484,43078
937485,45435
937486,45335
937487,45402
937488,45068
937489,45365
937490,45432
937491,45323
937492,45365
937493,45365
937494,45365
937495,45422
937496,45435
937497,45365
937498,45365
937499,45429
937500,45133
937501,45113
937502,45385
937503,45423
937504,45385
937505,45502
937506,45435
937507,45365
937508,43078
937509,45133
937510,45422
937512,45422
937514,45005
937515,45121
937516,45479
937517,45344
937518,45356
937520,45422
937521,45506
937522,45469
937523,45506
937524,45373
937525,45506
937526,45380
937527,45177
937528,45429
937529,45426
937530,45435
937531,45435
937532,45385
937533,45320
937534,45429
937535,45439
937536,45502
937537,43040
937538,45365
937539,43324
937540,45402
937541,45356
937542,45435
937543,45344
937544,45693
937545,45435
937546,45469
937547,45331
937548,45331
937549,45144
937550,45005
937551,45315
937552,45373
937553,43040
937554,45422
937556,45177
937557,45005
937558,45435
937559,45435
937560,45469
937561,45506
937562,45385
937563,45368
937564,45331
937565,43311
937566,45177
937567,45416
937568,45369
937569,45331
937570,45356
937571,45177
937572,45422
937573,45373
937574,45113
937575,45845
937576,45377
937577,45113
937578,43040
937579,45142
937580,45469
937581,45435
937582,45423
937583,45338
937584,45169
937585,43318
937586,45422
937587,45660
937588,45646
937589,43324
937590,45390
937591,45506
937592,43311
937593,43311
937594,43040
937595,43324
937596,45334
937597,43324
937598,43319
937599,43311
937601,43358
937602,45422
937603,45469
937604,45422
937605,45506
937606,45356
937607,45402
937608,45422
937609,45435
937610,45435
937612,43060
937613,45422
937615,45356
937616,45385
937617,43345
937618,45121
937619,45066
937620,45469
937621,45331
937622,45365
937623,45435
937624,45505
937625,45107
937626,45435
937627,45435
937628,45435
937629,45502
937630,45469
937631,45505
937632,45359
937633,43348
937634,45325
937635,45323
937636,45469
937638,45365
937639,45302
937640,45422
937641,45422
937642,43040
937643,45429
937644,43040
937645,43040
937646,45302
937647,45469
937648,45422
937649,43311
937650,43357
937651,43324
937652,43078
937653,43078
937654,45422
937655,45177
937656,45422
937657,45469
937658,45365
937659,45303
937660,45422
937661,45133
937662,45304
937663,43072
937664,45169
937665,45377
937666,43319
937667,45371
937668,45422
937669,45371
937670,45331
937671,45469
937672,45435
937673,45435
937674,45469
937675,45335
937676,45359
937677,45422
937678,45382
937679,45344
937680,45331
937681,45435
937682,43347
937683,45320
937684,45423
937685,45146
937686,43324
937687,45345
937688,45505
937689,45435
937690,45121
937691,45306
937692,45304
937693,45306
937694,45469
937695,45697
937696,45325
937697,45314
937698,45383
937699,43311
937701,45402
937702,45434
937703,45373
937704,45005
937705,45434
937706,43153
937707,43040
937708,45385
937709,45402
937710,45365
937712,45121
937713,45479
937714,45390
937715,45426
937716,45402
937717,45505
937718,45469
937719,45383
937720,45347
937721,43066
937722,43357
937723,45469
937724,45370
937725,45177
937726,45365
937727,45506
937728,45177
937729,45344
937730,45362
937731,45121
937732,45402
937733,45320
937734,45402
937735,45381
937736,45385
937737,45304
937738,43040
937739,45479
937742,45377
937743,45005
937745,43072
937746,45005
937747,43060
937748,45459
937750,45422
937751,45479
937752,45679
937753,45318
937754,45431
937755,45346
937756,43153
937757,45382
937758,43072
937760,45422
937762,45423
937763,45133
937764,45679
937765,45344
937766,45314
937767,45323
937768,45385
937769,45387
937770,45309
937771,45315
937772,43078
937773,45356
937774,45434
937775,45324
937776,45435
937777,45422
937778,45356
937779,45693
937780,45135
937781,45403
937782,45434
937783,45107
937785,45362
937786,45331
937787,45064
937788,43078
937789,45435
937790,45005
937795,45101
937797,45402
937798,45660
937799,45331
937801,45121
937802,45479
937803,45123
937804,45135
937805,45177
937806,45005
937807,45318
937808,45331
937810,43348
937813,45423
937815,45479
937816,45324
937817,45312
937818,45423
937821,45845
937822,45121
937823,45422
937824,45469
937825,45435
937826,43084
937827,45380
937828,45503
937829,45469
937830,45435
937831,45506
937832,45322
937833,45309
937834,43044
937835,45345
937836,45315
937837,45426
937838,45435
937839,45381
937840,45133
937841,45318
937842,43348
937843,43348
937844,43324
937845,45344
937846,45344
937847,45342
937848,45305
937849,45341
937850,45422
937851,45422
937852,45506
937853,45422
937854,45426
937855,45325
937856,45402
937857,45312
937858,45306
937859,45342
937860,45323
937862,45370
937863,45323
937864,45323
937865,45342
937866,45342
937867,45423
937868,45123
937869,43078
937870,45479
937871,45171
937872,45335
937873,45324
937874,45422
937875,45373
937876,45123
937877,45371
937878,45324
937879,45324
937880,43067
937881,45390
937882,45344
937883,43153
937884,45315
937885,45459
937886,45459
937887,43357
937888,45369
937889,45439
937890,45377
937892,45693
937893,43040
937894,45306
937895,45327
937896,43078
937898,45377
937899,45390
937901,45469
937902,45422
937903,45469
937904,45422
937907,45066
937908,45370
937909,45326
937910,45422
937912,45410
937913,45469
937914,45422
937915,45337
937916,45356
937917,45506
937918,45469
937919,45385
937920,45385
937921,45356
937922,45502
937923,45344
937924,45133
937925,45505
937926,45505
937927,45171
937928,45385
937929,45430
937931,45423
937933,43078
937935,43311
937936,43128
937938,45479
937939,45133
937940,45469
937941,45344
937944,45177
937947,45337
937949,45423
937951,45402
937952,45423
937954,43310
937956,45423
937957,45167
937960,45416
937962,45338
937963,45423
937964,45502
937965,45402
937966,45504
937967,43340
937968,45390
937969,45504
937970,45314
937971,45385
937972,45402
937973,45469
937974,45435
937975,45697
937977,45423
937978,45323
937979,45423
937980,45373
937981,45123
937982,43358
937985,45422
937986,45430
937987,45159
937988,45479
937990,45385
937991,45402
937992,45177
937993,45479
937994,43072
937995,45423
937996,45346
937997,45332
937998,45402
937999,45423
938222,35633
938223,35582
938238,35072
938333,35748
938666,35806
938777,35044
938888,35645
938999,35954
940200,79502
940202,76271
940203,76371
940204,76472
940205,76209
940206,76210
940207,79544
940208,76209
940209,76228
940210,76234
940212,76374
940213,76367
940215,76365
940216,76458
940217,76301
940218,76205
940219,79227
940220,76209
940221,76450
940222,76205
940223,76234
940224,76311
940225,76384
940226,79201
940227,76384
940228,76309
940229,76458
940230,76210
940231,76209
940232,76306
940233,76230
940234,76305
940235,76309
940236,76265
940237,76311
940238,76306
940239,76210
940240,76226
940241,76226
940242,76247
940243,76210
940244,76458
940246,76226
940247,76309
940249,76306
940250,76374
940251,76449
940253,76209
940255,76234
940256,76380
940257,76301
940258,76271
940260,76486
940261,79252
940262,76226
940263,76309
940264,76309
940265,76227
940266,76227
940267,76310
940268,76201
940269,75034
940270,75035
940271,76210
940272,76209
940273,76234
940275,76309
940279,75065
940280,76306
940282,76450
940284,76238
940285,76309
940293,76210
940294,76226
940295,76226
940297,76201
940300,76201
940301,76240
940302,76266
940303,76372
940304,76209
940305,76227
940307,76205
940308,76360
940310,76271
940312,76201
940313,76371
940314,76255
940315,76209
940316,79529
940317,76380
940320,76201
940321,75065
940322,76301
940323,76209
940324,76258
940325,76067
940326,75065
940327,76067
940328,76067
940329,76484
940330,76309
940333,79201
940337,76301
940339,76247
940341,76301
940342,76459
940343,76227
940345,76491
940347,76380
940349,76209
940351,76251
940353,76066
940355,76371
940357,76380
940362,76481
940365,76227
940366,76230
940367,76210
940368,76210
940369,76210
940372,76240
940374,76487
940378,76460
940380,76201
940381,76210
940382,76201
940383,76210
940384,76210
940386,76309
940387,76209
940389,76234
940390,76209
940391,76201
940392,76427
940393,76234
940394,76426
940395,76210
940397,76301
940398,76249
940399,76234
940400,76309
940401,76367
940402,79521
940403,76306
940412,79225
940414,76373
940421,76371
940422,76371
940423,76389
940427,76225
940428,76360
940429,76240
940432,76309
940433,76023
940434,76354
940435,76205
940437,76271
940438,76360
940440,76227
940441,76247
940442,76201
940443,76250
940444,76309
940445,76067
940447,76301
940448,76226
940452,76067
940453,76201
940454,79505
940455,76226
940456,76450
940458,76266
940459,79505
940461,79201
940463,76067
940464,76226
940465,76209
940466,76251
940468,76067
940473,76384
940474,79505
940475,79259
940476,76389
940477,76365
940479,76259
940481,79521
940482,76249
940483,76210
940484,76209
940487,76226
940488,76227
940489,76226
940495,76360
940497,75065
940498,75065
940500,76301
940503,76354
940507,76458
940514,76201
940521,76450
940524,76377
940525,76366
940528,76302
940529,76377
940531,76230
940532,76450
940535,76210
940536,76209
940537,79201
940538,76365
940539,76234
940541,76379
940544,76306
940548,76388
940549,76450
940550,76450
940552,76384
940553,76384
940557,76301
940560,76450
940562,76374
940563,76374
940564,76374
940565,76201
940566,76209
940567,76458
940569,76354
940573,76458
940574,76389
940575,76426
940577,76234
940580,76240
940583,76310
940584,76226
940585,79259
940586,76366
940591,76201
940592,76367
940594,76210
940595,76209
940597,76209
940600,76201
940601,76230
940602,76354
940603,76365
940604,76309
940605,76301
940612,76240
940613,76311
940616,76228
940617,76301
940618,76309
940619,76367
940620,76354
940621,76354
940622,76230
940623,76230
940624,76365
940625,76365
940626,76234
940627,76234
940631,76311
940632,76311
940634,76263
940636,76301
940637,76272
940641,76240
940642,76311
940644,76431
940647,76384
940648,76247
940654,76067
940655,79227
940657,79529
940658,79529
940659,76484
940663,79252
940664,76449
940665,76240
940668,76240
940672,76388
940673,76388
940674,79252
940676,76311
940682,76066
940683,76426
940684,79227
940686,76258
940687,76301
940689,76310
940691,76308
940692,76310
940696,76309
940698,76259
940703,76201
940704,76301
940716,76309
940720,76309
940722,76209
940723,76309
940724,76247
940725,76226
940726,76272
940727,76238
940728,76226
940730,76309
940732,79201
940733,76301
940735,76201
940736,76252
940742,79544
940743,79544
940745,76067
940748,76426
940757,76301
940759,76252
940761,76311
940762,76491
940763,76301
940764,76311
940765,76209
940766,76311
940767,76311
940768,76263
940769,76472
940777,76266
940779,76484
940781,76301
940782,76311
940783,76209
940784,76226
940798,76486
940799,76234
940800,76205
940808,76205
940818,76490
940825,76255
940827,76209
940828,76226
940838,79252
940839,79225
940841,76230
940845,76225
940846,76372
940849,76483
940851,76306
940852,79225
940855,76306
940859,76067
940862,76374
940863,79521
940864,79521
940867,76311
940872,76230
940873,76457
940880,76311
940882,76301
940886,76373
940887,76384
940888,76380
940889,76380
940891,76209
940894,76230
940895,76389
940898,76209
940902,76240
940905,76367
940923,76311
940928,76228
940934,76261
940937,79201
940938,79201
940964,76239
940966,76255
940969,76426
940978,76426
940987,76252
940988,79502
940989,79502
940991,76301
940995,76265
940996,79547
940997,79547
940999,76239
941200,34287
941201,34207
941202,34293
941203,34237
941204,33948
941205,33950
941206,33952
941207,34288
941208,34224
941209,34207
941210,34237
941212,34221
941213,34207
941214,33946
941215,34237
941216,34205
941217,34236
941218,34292
941219,34240
941220,34285
941221,34293
941222,34207
941223,34285
941224,34205
941225,34236
941226,34205
941227,34237
941228,34234
941229,34240
941230,34285
941231,34288
941232,34237
941233,34211
941234,34285
941235,33952
941237,34285
941238,34208
941240,34288
941242,34208
941243,34208
941244,34285
941248,34236
941249,33980
941251,34205
941252,34234
941254,34205
941255,33952
941256,34236
941257,34286
941258,33948
941260,34236
941264,34205
941266,34234
941268,33948
941270,34223
941275,34292
941276,33948
941281,34207
941284,34237
941286,33952
941295,34287
941296,34234
941301,34205
941302,34237
941303,34285
941304,34221
941306,34236
941307,34224
941308,34232
941309,34240
941312,34231
941313,34237
941315,34234
941316,34237
941319,34237
941320,34237
941321,34237
941322,34240
941323,34237
941328,34234
941329,34237
941330,34234
941331,34234
941333,34237
941341,34233
941342,34232
941343,34233
941345,34205
941346,34231
941347,33950
941348,34207
941349,34239
941350,34236
941351,34243
941355,34243
941356,34236
941357,34208
941358,34234
941359,34243
941360,34243
941361,34237
941362,34236
941363,34234
941364,34236
941365,34236
941366,34234
941371,34235
941372,34237
941373,34237
941374,34237
941375,34292
941376,34237
941377,34233
941378,34235
941379,34232
941380,33952
941383,34207
941387,34207
941388,34239
941391,33980
941400,34234
941402,34234
941404,34234
941405,34205
941406,34223
941408,34288
941412,34288
941413,34234
941416,34288
941417,34221
941421,33980
941423,34287
941426,34286
941429,34287
941441,34292
941444,34236
941445,34292
941447,34211
941448,34205
941451,34292
941456,33948
941457,33948
941460,34223
941462,34207
941465,34205
941467,33948
941468,34285
941473,34224
941474,34223
941475,34224
941479,34221
941480,34288
941483,34288
941484,34292
941485,34292
941486,34288
941487,34237
941488,34285
941492,34292
941493,34292
941496,34292
941497,34288
941500,34236
941504,34236
941505,33950
941506,34234
941518,34208
941524,34211
941525,34292
941526,34208
941527,34205
941531,34221
941536,34237
941538,34211
941539,34237
941544,34237
941545,34205
941548,34223
941549,34236
941552,34237
941554,34237
941556,34237
941564,33953
941565,34208
941567,34205
941569,34237
941575,33980
941580,34205
941584,34285
941585,33952
941586,34237
941587,34237
941592,34207
941600,34237
941613,33980
941615,34288
941621,33983
941623,33952
941624,33952
941625,33980
941626,33952
941627,33952
941628,33980
941629,33948
941637,33983
941639,33983
941650,34234
941655,33950
941661,33952
941662,33946
941666,34208
941676,33950
941677,34211
941681,34224
941684,34234
941685,34237
941697,33946
941698,33946
941702,34237
941704,34205
941705,34205
941706,34234
941708,34205
941713,34208
941714,34208
941715,34208
941716,34292
941718,34205
941720,34208
941721,34221
941722,34221
941723,34221
941724,34234
941725,34205
941726,34237
941727,34207
941729,34221
941730,34205
941735,34234
941737,34208
941739,34211
941740,33980
941741,34205
941742,34203
941743,33952
941744,34203
941745,34205
941746,34208
941747,34208
941748,34205
941749,34208
941750,34208
941751,34210
941752,34210
941753,34210
941755,34211
941756,34207
941757,34211
941758,34207
941759,33922
941761,34211
941762,34234
941763,33980
941764,33980
941766,33952
941769,33952
941773,34211
941776,34202
941777,34240
941778,34212
941779,34209
941780,34237
941782,34211
941786,34292
941787,33952
941788,33980
941792,34211
941794,34209
941795,34211
941796,33980
941798,34212
941799,34208
941800,34292
941803,34221
941806,34234
941807,34205
941809,34236
941812,34208
941815,33948
941822,34237
941827,34205
941828,33946
941830,33946
941833,33980
